PostalCode|zones_name|zones_region|subzones_name|postal_code_source
807147|Serangoon|North East Region||CONDO
238021|River Valley|Central Region||CONDO
466523|Bedok|East Region||CONDO
88661|Bukit Merah|Central Region||CONDO
398623|Geylang|Central Region||CONDO
297657|Novena|Central Region||CONDO
423395|Bedok|East Region||CONDO
455118|Bedok|East Region||CONDO
557085|Serangoon|North East Region||CONDO
119114|Queenstown|Central Region||CONDO
549162|Hougang|North East Region||CONDO
807668|Serangoon|North East Region||CONDO
297700|Novena|Central Region||CONDO
758364|Mandai|North Region||CONDO
549836|Hougang|North East Region||CONDO
576855|Bishan|Central Region||CONDO
589643|Bukit Timah|Central Region||CONDO
548462|Hougang|North East Region||CONDO
118617|Queenstown|Central Region||CONDO
544706|Sengkang|North East Region||CONDO
506946|Pasir Ris|East Region||CONDO
535550|Hougang|North East Region||CONDO
208108|Kallang|Central Region||CONDO
458421|Bedok|East Region||CONDO
668388|Bukit Batok|West Region||CONDO
400834|Geylang|Central Region||CONDO
368761|Toa Payoh|Central Region||CONDO
257535|Tanglin|Central Region||CONDO
207876|Kallang|Central Region||CONDO
425120|Bedok|East Region||CONDO
469981|Bedok|East Region||CONDO
458444|Bedok|East Region||CONDO
439577|Marine Parade|Central Region||CONDO
438042|Marine Parade|Central Region||CONDO
427303|Geylang|Central Region||CONDO
577094|Bishan|Central Region||CONDO
427896|Geylang|Central Region||CONDO
399266|Geylang|Central Region||CONDO
417583|Bedok|East Region||CONDO
789455|Ang Mo Kio|North East Region||CONDO
437567|Geylang|Central Region||CONDO
574196|Bishan|Central Region||CONDO
546313|Hougang|North East Region||CONDO
479265|Bedok|East Region||CONDO
423467|Bedok|East Region||CONDO
544701|Sengkang|North East Region||CONDO
544703|Sengkang|North East Region||CONDO
688331|Choa Chu Kang|West Region||CONDO
398056|Geylang|Central Region||CONDO
358740|Serangoon|North East Region||CONDO
544704|Sengkang|North East Region||CONDO
554687|Serangoon|North East Region||CONDO
257724|Tanglin|Central Region||CONDO
436520|Marine Parade|Central Region||CONDO
309104|Novena|Central Region||CONDO
466268|Bedok|East Region||CONDO
358141|Serangoon|North East Region||CONDO
575768|Ang Mo Kio|North East Region||CONDO
544702|Sengkang|North East Region||CONDO
98578|Southern Islands|Central Region||CONDO
548830|Hougang|North East Region||CONDO
544833|Sengkang|North East Region||CONDO
458839|Bedok|East Region||CONDO
398614|Geylang|Central Region||CONDO
398058|Geylang|Central Region||CONDO
589657|Bukit Timah|Central Region||CONDO
398054|Geylang|Central Region||CONDO
544707|Sengkang|North East Region||CONDO
518297|Pasir Ris|East Region||CONDO
574393|Bishan|Central Region||CONDO
358755|Serangoon|North East Region||CONDO
348048|Toa Payoh|Central Region||CONDO
536728|Hougang|North East Region||CONDO
544699|Sengkang|North East Region||CONDO
789095|Ang Mo Kio|North East Region||CONDO
257992|Tanglin|Central Region||CONDO
544737|Hougang|North East Region||CONDO
544705|Sengkang|North East Region||CONDO
348312|Toa Payoh|Central Region||CONDO
269257|Bukit Timah|Central Region||CONDO
359860|Serangoon|North East Region||CONDO
297673|Novena|Central Region||CONDO
544831|Sengkang|North East Region||CONDO
554457|Serangoon|North East Region||CONDO
807586|Serangoon|North East Region||CONDO
455800|Bedok|East Region||CONDO
456047|Bedok|East Region||CONDO
268848|Tanglin|Central Region||CONDO
307706|Novena|Central Region||CONDO
658303|Bukit Batok|West Region||CONDO
544700|Sengkang|North East Region||CONDO
455544|Bedok|East Region||CONDO
537274|Hougang|North East Region||CONDO
357694|Serangoon|North East Region||CONDO
268845|Tanglin|Central Region||CONDO
126833|Clementi|West Region||CONDO
739626|Sungei Kadut|North Region||CONDO
535020|Hougang|North East Region||CONDO
579346|Bishan|Central Region||CONDO
798543|Hougang|North East Region||CONDO
535890|Serangoon|North East Region||CONDO
599529|Bukit Timah|Central Region||CONDO
428149|Bedok|East Region||CONDO
424894|Marine Parade|Central Region||CONDO
575854|Ang Mo Kio|North East Region||CONDO
548135|Hougang|North East Region||CONDO
458614|Bedok|East Region||CONDO
268520|Bukit Timah|Central Region||CONDO
259953|Newton|Central Region||CONDO
429764|Geylang|Central Region||CONDO
269444|Bukit Timah|Central Region||CONDO
589646|Bukit Timah|Central Region||CONDO
574327|Bishan|Central Region||CONDO
758510|Sembawang|North Region||CONDO
457954|Bedok|East Region||CONDO
535751|Serangoon|North East Region||CONDO
557501|Serangoon|North East Region||CONDO
427858|Geylang|Central Region||CONDO
423722|Marine Parade|Central Region||CONDO
459254|Bedok|East Region||CONDO
757195|Sembawang|North Region||CONDO
768107|Yishun|North Region||CONDO
266288|Bukit Timah|Central Region||CONDO
287860|Bukit Timah|Central Region||CONDO
597090|Clementi|West Region||CONDO
577923|Bishan|Central Region||CONDO
486108|Bedok|East Region||CONDO
787720|Ang Mo Kio|North East Region||CONDO
576160|Bishan|Central Region||CONDO
309460|Novena|Central Region||CONDO
554907|Serangoon|North East Region||CONDO
387951|Geylang|Central Region||CONDO
269362|Bukit Timah|Central Region||CONDO
557021|Serangoon|North East Region||CONDO
589655|Bukit Timah|Central Region||CONDO
739859|Sungei Kadut|North Region||CONDO
358262|Serangoon|North East Region||CONDO
557295|Serangoon|North East Region||CONDO
589197|Bukit Timah|Central Region||CONDO
349680|Toa Payoh|Central Region||CONDO
469461|Bedok|East Region||CONDO
519172|Pasir Ris|East Region||CONDO
469943|Bedok|East Region||CONDO
424402|Marine Parade|Central Region||CONDO
544832|Sengkang|North East Region||CONDO
126878|Clementi|West Region||CONDO
807041|Serangoon|North East Region||CONDO
518194|Pasir Ris|East Region||CONDO
249105|Tanglin|Central Region||CONDO
98368|Southern Islands|Central Region||CONDO
423995|Geylang|Central Region||CONDO
425415|Bedok|East Region||CONDO
438319|Marine Parade|Central Region||CONDO
229624|Newton|Central Region||CONDO
466233|Bedok|East Region||CONDO
528585|Tampines|East Region||CONDO
238769|River Valley|Central Region||CONDO
267200|Bukit Timah|Central Region||CONDO
539947|Hougang|North East Region||CONDO
127790|Clementi|West Region||CONDO
677728|Choa Chu Kang|West Region||CONDO
554452|Serangoon|North East Region||CONDO
578346|Ang Mo Kio|North East Region||CONDO
576432|Bishan|Central Region||CONDO
307419|Novena|Central Region||CONDO
544830|Sengkang|North East Region||CONDO
437838|Marine Parade|Central Region||CONDO
759159|Mandai|North Region||CONDO
308322|Novena|Central Region||CONDO
459286|Bedok|East Region||CONDO
455070|Bedok|East Region||CONDO
486404|Bedok|East Region||CONDO
545666|Hougang|North East Region||CONDO
507496|Pasir Ris|East Region||CONDO
98648|Bukit Merah|Central Region||CONDO
438859|Marine Parade|Central Region||CONDO
509334|Pasir Ris|East Region||CONDO
368984|Toa Payoh|Central Region||CONDO
439773|Marine Parade|Central Region||CONDO
238432|River Valley|Central Region||CONDO
528591|Tampines|East Region||CONDO
425442|Bedok|East Region||CONDO
807150|Serangoon|North East Region||CONDO
546770|Hougang|North East Region||CONDO
426565|Geylang|Central Region||CONDO
389555|Geylang|Central Region||CONDO
807149|Serangoon|North East Region||CONDO
398084|Geylang|Central Region||CONDO
648647|Jurong West|West Region||CONDO
507785|Pasir Ris|East Region||CONDO
596440|Bukit Timah|Central Region||CONDO
509548|Pasir Ris|East Region||CONDO
658566|Bukit Batok|West Region||CONDO
528583|Tampines|East Region||CONDO
808966|Serangoon|North East Region||CONDO
805713|Serangoon|North East Region||CONDO
439961|Marine Parade|Central Region||CONDO
368997|Toa Payoh|Central Region||CONDO
807148|Serangoon|North East Region||CONDO
98475|Southern Islands|Central Region||CONDO
668872|Bukit Batok|West Region||CONDO
807927|Serangoon|North East Region||CONDO
528584|Tampines|East Region||CONDO
349928|Toa Payoh|Central Region||CONDO
426040|Bedok|East Region||CONDO
489216|Tampines|East Region||CONDO
528590|Tampines|East Region||CONDO
278106|Bukit Timah|Central Region||CONDO
807425|Serangoon|North East Region||CONDO
807027|Serangoon|North East Region||CONDO
668199|Bukit Batok|West Region||CONDO
538251|Hougang|North East Region||CONDO
219701|Kallang|Central Region||CONDO
415862|Bedok|East Region||CONDO
557499|Serangoon|North East Region||CONDO
425927|Bedok|East Region||CONDO
588374|Bukit Timah|Central Region||CONDO
596438|Bukit Timah|Central Region||CONDO
546244|Hougang|North East Region||CONDO
597427|Clementi|West Region||CONDO
598735|Bukit Batok|West Region||CONDO
559036|Serangoon|North East Region||CONDO
559771|Serangoon|North East Region||CONDO
299812|Novena|Central Region||CONDO
528588|Tampines|East Region||CONDO
678634|Bukit Panjang|West Region||CONDO
575867|Ang Mo Kio|North East Region||CONDO
618352|Jurong West|West Region||CONDO
275969|Bukit Timah|Central Region||CONDO
358208|Serangoon|North East Region||CONDO
557626|Serangoon|North East Region||CONDO
528586|Tampines|East Region||CONDO
288043|Bukit Timah|Central Region||CONDO
279942|Bukit Timah|Central Region||CONDO
528587|Tampines|East Region||CONDO
786168|Yishun|North Region||CONDO
308614|Novena|Central Region||CONDO
668326|Bukit Batok|West Region||CONDO
437872|Marine Parade|Central Region||CONDO
423393|Bedok|East Region||CONDO
423387|Bedok|East Region||CONDO
658527|Bukit Batok|West Region||CONDO
298968|Novena|Central Region||CONDO
568153|Ang Mo Kio|North East Region||CONDO
465521|Bedok|East Region||CONDO
579979|Bishan|Central Region||CONDO
119522|Queenstown|Central Region||CONDO
429278|Marine Parade|Central Region||CONDO
429539|Marine Parade|Central Region||CONDO
347470|Toa Payoh|Central Region||CONDO
528616|Tampines|East Region||CONDO
468059|Bedok|East Region||CONDO
528593|Tampines|East Region||CONDO
548943|Hougang|North East Region||CONDO
658330|Bukit Batok|West Region||CONDO
457312|Bedok|East Region||CONDO
536139|Hougang|North East Region||CONDO
528598|Tampines|East Region||CONDO
528617|Tampines|East Region||CONDO
418597|Bedok|East Region||CONDO
429568|Marine Parade|Central Region||CONDO
459342|Bedok|East Region||CONDO
528595|Tampines|East Region||CONDO
528596|Tampines|East Region||CONDO
528615|Tampines|East Region||CONDO
436743|Marine Parade|Central Region||CONDO
757219|Sembawang|North Region||CONDO
556069|Serangoon|North East Region||CONDO
459828|Bedok|East Region||CONDO
548322|Serangoon|North East Region||CONDO
528594|Tampines|East Region||CONDO
507506|Pasir Ris|East Region||CONDO
575475|Bishan|Central Region||CONDO
239815|River Valley|Central Region||CONDO
528597|Tampines|East Region||CONDO
805429|Serangoon|North East Region||CONDO
424302|Geylang|Central Region||CONDO
488764|Bedok|East Region||CONDO
308604|Novena|Central Region||CONDO
599528|Bukit Timah|Central Region||CONDO
576194|Bishan|Central Region||CONDO
266751|Bukit Timah|Central Region||CONDO
757128|Sembawang|North Region||CONDO
456785|Bedok|East Region||CONDO
788712|Ang Mo Kio|North East Region||CONDO
558727|Serangoon|North East Region||CONDO
268050|Bukit Timah|Central Region||CONDO
509222|Pasir Ris|East Region||CONDO
688321|Choa Chu Kang|West Region||CONDO
239566|River Valley|Central Region||CONDO
554674|Serangoon|North East Region||CONDO
498940|Changi  |East Region||CONDO
737898|Woodlands|North Region||CONDO
118972|Queenstown|Central Region||CONDO
308923|Novena|Central Region||CONDO
536792|Hougang|North East Region||CONDO
547085|Hougang|North East Region||CONDO
458981|Bedok|East Region||CONDO
218307|Rochor|Central Region||CONDO
109692|Bukit Merah|Central Region||CONDO
757171|Sembawang|North Region||CONDO
807583|Serangoon|North East Region||CONDO
569979|Serangoon|North East Region||CONDO
589397|Bukit Timah|Central Region||CONDO
518717|Pasir Ris|East Region||CONDO
299746|Novena|Central Region||CONDO
429643|Marine Parade|Central Region||CONDO
488706|Bedok|East Region||CONDO
596444|Bukit Timah|Central Region||CONDO
275906|Bukit Timah|Central Region||CONDO
757196|Sembawang|North Region||CONDO
229157|Newton|Central Region||CONDO
579730|Toa Payoh|Central Region||CONDO
428721|Marine Parade|Central Region||CONDO
558617|Serangoon|North East Region||CONDO
257788|Tanglin|Central Region||CONDO
466202|Bedok|East Region||CONDO
228066|Rochor|Central Region||CONDO
535366|Hougang|North East Region||CONDO
557297|Serangoon|North East Region||CONDO
554876|Serangoon|North East Region||CONDO
588659|Bukit Timah|Central Region||CONDO
759148|Mandai|North Region||CONDO
286655|Bukit Timah|Central Region||CONDO
669613|Bukit Batok|West Region||CONDO
737901|Woodlands|North Region||CONDO
455515|Bedok|East Region||CONDO
287557|Bukit Timah|Central Region||CONDO
807014|Serangoon|North East Region||CONDO
425417|Bedok|East Region||CONDO
558990|Serangoon|North East Region||CONDO
465577|Bedok|East Region||CONDO
348898|Toa Payoh|Central Region||CONDO
266734|Bukit Timah|Central Region||CONDO
467075|Bedok|East Region||CONDO
359621|Serangoon|North East Region||CONDO
98639|Bukit Merah|Central Region||CONDO
498941|Changi  |East Region||CONDO
389142|Kallang|Central Region||CONDO
428111|Geylang|Central Region||CONDO
536722|Hougang|North East Region||CONDO
238619|River Valley|Central Region||CONDO
128588|Clementi|West Region||CONDO
558982|Serangoon|North East Region||CONDO
359805|Toa Payoh|Central Region||CONDO
597092|Clementi|West Region||CONDO
568195|Ang Mo Kio|North East Region||CONDO
805401|Ang Mo Kio|North East Region||CONDO
457988|Bedok|East Region||CONDO
545679|Serangoon|North East Region||CONDO
419539|Bedok|East Region||CONDO
418902|Bedok|East Region||CONDO
579698|Bishan|Central Region||CONDO
648645|Jurong West|West Region||CONDO
437875|Marine Parade|Central Region||CONDO
598681|Bukit Timah|Central Region||CONDO
427677|Marine Parade|Central Region||CONDO
677808|Bukit Panjang|West Region||CONDO
768415|Yishun|North Region||CONDO
679890|Bukit Panjang|West Region||CONDO
507679|Pasir Ris|East Region||CONDO
429533|Marine Parade|Central Region||CONDO
688322|Choa Chu Kang|West Region||CONDO
398162|Geylang|Central Region||CONDO
487508|Tampines|East Region||CONDO
239126|River Valley|Central Region||CONDO
808753|Serangoon|North East Region||CONDO
466962|Bedok|East Region||CONDO
276926|Bukit Timah|Central Region||CONDO
576634|Bishan|Central Region||CONDO
98224|Southern Islands|Central Region||CONDO
423558|Geylang|Central Region||CONDO
229331|Newton|Central Region||CONDO
457879|Bedok|East Region||CONDO
423422|Bedok|East Region||CONDO
679639|Bukit Panjang|West Region||CONDO
534036|Hougang|North East Region||CONDO
806825|Serangoon|North East Region||CONDO
239855|River Valley|Central Region||CONDO
117476|Queenstown|Central Region||CONDO
429621|Marine Parade|Central Region||CONDO
539982|Hougang|North East Region||CONDO
465633|Bedok|East Region||CONDO
535985|Toa Payoh|Central Region||CONDO
455210|Bedok|East Region||CONDO
425316|Bedok|East Region||CONDO
419208|Bedok|East Region||CONDO
118579|Queenstown|Central Region||CONDO
598679|Bukit Timah|Central Region||CONDO
596738|Bukit Timah|Central Region||CONDO
805132|Serangoon|North East Region||CONDO
456091|Bedok|East Region||CONDO
454933|Bedok|East Region||CONDO
545708|Hougang|North East Region||CONDO
486393|Bedok|East Region||CONDO
757152|Sembawang|North Region||CONDO
805996|Serangoon|North East Region||CONDO
417970|Bedok|East Region||CONDO
668720|Bukit Batok|West Region||CONDO
559931|Serangoon|North East Region||CONDO
348226|Toa Payoh|Central Region||CONDO
805405|Ang Mo Kio|North East Region||CONDO
559926|Serangoon|North East Region||CONDO
419818|Bedok|East Region||CONDO
455507|Bedok|East Region||CONDO
757154|Sembawang|North Region||CONDO
307412|Novena|Central Region||CONDO
597151|Clementi|West Region||CONDO
648836|Jurong West|West Region||CONDO
757193|Sembawang|North Region||CONDO
348232|Toa Payoh|Central Region||CONDO
456095|Bedok|East Region||CONDO
297751|Novena|Central Region||CONDO
128809|Clementi|West Region||CONDO
228187|Rochor|Central Region||CONDO
399752|Geylang|Central Region||CONDO
348228|Toa Payoh|Central Region||CONDO
829495|Punggol|North East Region||CONDO
457608|Bedok|East Region||CONDO
276238|Bukit Timah|Central Region||CONDO
98296|Southern Islands|Central Region||CONDO
535406|Hougang|North East Region||CONDO
128808|Clementi|West Region||CONDO
275876|Bukit Timah|Central Region||CONDO
455098|Bedok|East Region||CONDO
429472|Marine Parade|Central Region||CONDO
118896|Queenstown|Central Region||CONDO
557851|Serangoon|North East Region||CONDO
228493|Rochor|Central Region||CONDO
419544|Bedok|East Region||CONDO
347533|Toa Payoh|Central Region||CONDO
424840|Marine Parade|Central Region||CONDO
276939|Bukit Timah|Central Region||CONDO
429007|Bedok|East Region||CONDO
458582|Bedok|East Region||CONDO
598041|Bukit Timah|Central Region||CONDO
518130|Pasir Ris|East Region||CONDO
787003|Yishun|North Region||CONDO
98406|Bukit Merah|Central Region||CONDO
574065|Ang Mo Kio|North East Region||CONDO
518138|Pasir Ris|East Region||CONDO
769500|Sembawang|North Region||CONDO
757155|Sembawang|North Region||CONDO
465417|Bedok|East Region||CONDO
228686|Rochor|Central Region||CONDO
808390|Serangoon|North East Region||CONDO
518131|Pasir Ris|East Region||CONDO
389091|Kallang|Central Region||CONDO
427292|Geylang|Central Region||CONDO
465419|Bedok|East Region||CONDO
424774|Marine Parade|Central Region||CONDO
737900|Woodlands|North Region||CONDO
539996|Hougang|North East Region||CONDO
423398|Bedok|East Region||CONDO
518179|Pasir Ris|East Region||CONDO
518136|Pasir Ris|East Region||CONDO
547938|Hougang|North East Region||CONDO
677671|Bukit Panjang|West Region||CONDO
519282|Pasir Ris|East Region||CONDO
289200|Bukit Timah|Central Region||CONDO
677672|Bukit Panjang|West Region||CONDO
269263|Bukit Timah|Central Region||CONDO
455877|Bedok|East Region||CONDO
465425|Bedok|East Region||CONDO
518135|Pasir Ris|East Region||CONDO
518137|Pasir Ris|East Region||CONDO
518133|Pasir Ris|East Region||CONDO
465424|Bedok|East Region||CONDO
348230|Toa Payoh|Central Region||CONDO
534883|Hougang|North East Region||CONDO
278916|Bukit Timah|Central Region||CONDO
488820|Bedok|East Region||CONDO
249633|River Valley|Central Region||CONDO
465418|Bedok|East Region||CONDO
465427|Bedok|East Region||CONDO
518139|Pasir Ris|East Region||CONDO
599427|Bukit Timah|Central Region||CONDO
807651|Serangoon|North East Region||CONDO
456240|Bedok|East Region||CONDO
423472|Geylang|Central Region||CONDO
518178|Pasir Ris|East Region||CONDO
789805|Ang Mo Kio|North East Region||CONDO
757172|Sembawang|North Region||CONDO
518134|Pasir Ris|East Region||CONDO
436989|Marine Parade|Central Region||CONDO
469578|Bedok|East Region||CONDO
544724|Hougang|North East Region||CONDO
465420|Bedok|East Region||CONDO
545023|Hougang|North East Region||CONDO
598677|Bukit Timah|Central Region||CONDO
518723|Pasir Ris|East Region||CONDO
677673|Bukit Panjang|West Region||CONDO
805315|Ang Mo Kio|North East Region||CONDO
268853|Tanglin|Central Region||CONDO
518132|Pasir Ris|East Region||CONDO
279120|Bukit Timah|Central Region||CONDO
109699|Bukit Merah|Central Region||CONDO
348446|Toa Payoh|Central Region||CONDO
578251|Ang Mo Kio|North East Region||CONDO
597085|Clementi|West Region||CONDO
455152|Bedok|East Region||CONDO
229657|Newton|Central Region||CONDO
757194|Sembawang|North Region||CONDO
545593|Serangoon|North East Region||CONDO
286727|Bukit Timah|Central Region||CONDO
287541|Bukit Timah|Central Region||CONDO
489264|Tampines|East Region||CONDO
456022|Bedok|East Region||CONDO
368062|Toa Payoh|Central Region||CONDO
358213|Serangoon|North East Region||CONDO
737831|Woodlands|North Region||CONDO
229401|Newton|Central Region||CONDO
465423|Bedok|East Region||CONDO
368063|Toa Payoh|Central Region||CONDO
465422|Bedok|East Region||CONDO
518292|Pasir Ris|East Region||CONDO
554560|Serangoon|North East Region||CONDO
597153|Clementi|West Region||CONDO
368056|Toa Payoh|Central Region||CONDO
456742|Bedok|East Region||CONDO
658631|Bukit Batok|West Region||CONDO
368057|Toa Payoh|Central Region||CONDO
357699|Serangoon|North East Region||CONDO
509428|Pasir Ris|East Region||CONDO
807743|Serangoon|North East Region||CONDO
535401|Hougang|North East Region||CONDO
266750|Bukit Timah|Central Region||CONDO
554986|Serangoon|North East Region||CONDO
808382|Serangoon|North East Region||CONDO
126868|Clementi|West Region||CONDO
465426|Bedok|East Region||CONDO
348710|Toa Payoh|Central Region||CONDO
507527|Pasir Ris|East Region||CONDO
287910|Bukit Timah|Central Region||CONDO
458949|Bedok|East Region||CONDO
574694|Bishan|Central Region||CONDO
568409|Serangoon|North East Region||CONDO
557672|Serangoon|North East Region||CONDO
439040|Marine Parade|Central Region||CONDO
438980|Marine Parade|Central Region||CONDO
238349|River Valley|Central Region||CONDO
368060|Toa Payoh|Central Region||CONDO
458435|Bedok|East Region||CONDO
437832|Marine Parade|Central Region||CONDO
424023|Bedok|East Region||CONDO
536623|Serangoon|North East Region||CONDO
368058|Toa Payoh|Central Region||CONDO
416948|Bedok|East Region||CONDO
276677|Bukit Timah|Central Region||CONDO
436698|Marine Parade|Central Region||CONDO
426237|Bedok|East Region||CONDO
398751|Geylang|Central Region||CONDO
368059|Toa Payoh|Central Region||CONDO
229017|Newton|Central Region||CONDO
487851|Tampines|East Region||CONDO
465421|Bedok|East Region||CONDO
579397|Ang Mo Kio|North East Region||CONDO
368055|Toa Payoh|Central Region||CONDO
538372|Serangoon|North East Region||CONDO
547320|Hougang|North East Region||CONDO
599969|Clementi|West Region||CONDO
677812|Bukit Panjang|West Region||CONDO
257784|Tanglin|Central Region||CONDO
576474|Bishan|Central Region||CONDO
459474|Bedok|East Region||CONDO
577636|Ang Mo Kio|North East Region||CONDO
424636|Geylang|Central Region||CONDO
556207|Serangoon|North East Region||CONDO
419977|Bedok|East Region||CONDO
648847|Jurong West|West Region||CONDO
758476|Yishun|North Region||CONDO
799279|Sengkang|North East Region||CONDO
658811|Bukit Batok|West Region||CONDO
459550|Bedok|East Region||CONDO
688336|Choa Chu Kang|West Region||CONDO
578108|Bishan|Central Region||CONDO
368061|Toa Payoh|Central Region||CONDO
599001|Bukit Timah|Central Region||CONDO
667982|Bukit Batok|West Region||CONDO
307690|Novena|Central Region||CONDO
668716|Bukit Batok|West Region||CONDO
487551|Tampines|East Region||CONDO
668378|Bukit Batok|West Region||CONDO
575858|Ang Mo Kio|North East Region||CONDO
369764|Geylang|Central Region||CONDO
648365|Jurong West|West Region||CONDO
546427|Hougang|North East Region||CONDO
469170|Bedok|East Region||CONDO
667968|Bukit Batok|West Region||CONDO
587841|Bukit Panjang|West Region||CONDO
267057|Bukit Timah|Central Region||CONDO
546806|Hougang|North East Region||CONDO
358038|Serangoon|North East Region||CONDO
436585|Marine Parade|Central Region||CONDO
423396|Bedok|East Region||CONDO
688518|Choa Chu Kang|West Region||CONDO
117393|Queenstown|Central Region||CONDO
798759|Sengkang|North East Region||CONDO
425072|Marine Parade|Central Region||CONDO
427920|Geylang|Central Region||CONDO
559366|Serangoon|North East Region||CONDO
738324|Woodlands|North Region||CONDO
768333|Yishun|North Region||CONDO
467021|Bedok|East Region||CONDO
667981|Bukit Batok|West Region||CONDO
348196|Toa Payoh|Central Region||CONDO
546289|Hougang|North East Region||CONDO
546517|Serangoon|North East Region||CONDO
249094|Tanglin|Central Region||CONDO
389366|Geylang|Central Region||CONDO
388979|Kallang|Central Region||CONDO
279951|Bukit Timah|Central Region||CONDO
359966|Serangoon|North East Region||CONDO
388038|Geylang|Central Region||CONDO
129058|Clementi|West Region||CONDO
287078|Bukit Timah|Central Region||CONDO
268728|Bukit Timah|Central Region||CONDO
426258|Bedok|East Region||CONDO
807043|Serangoon|North East Region||CONDO
573906|Bishan|Central Region||CONDO
556582|Serangoon|North East Region||CONDO
598023|Bukit Timah|Central Region||CONDO
806399|Ang Mo Kio|North East Region||CONDO
679124|Bukit Panjang|West Region||CONDO
417083|Bedok|East Region||CONDO
297652|Novena|Central Region||CONDO
557899|Serangoon|North East Region||CONDO
509730|Pasir Ris|East Region||CONDO
465585|Bedok|East Region||CONDO
358891|Serangoon|North East Region||CONDO
359967|Serangoon|North East Region||CONDO
466993|Bedok|East Region||CONDO
537020|Serangoon|North East Region||CONDO
269129|Bukit Timah|Central Region||CONDO
537019|Serangoon|North East Region||CONDO
266981|Bukit Timah|Central Region||CONDO
469305|Bedok|East Region||CONDO
277233|Bukit Timah|Central Region||CONDO
438216|Marine Parade|Central Region||CONDO
289674|Bukit Timah|Central Region||CONDO
297696|Novena|Central Region||CONDO
266979|Bukit Timah|Central Region||CONDO
576338|Ang Mo Kio|North East Region||CONDO
797666|Hougang|North East Region||CONDO
799661|Hougang|North East Region||CONDO
398628|Geylang|Central Region||CONDO
467591|Bedok|East Region||CONDO
579650|Bishan|Central Region||CONDO
555948|Serangoon|North East Region||CONDO
238436|River Valley|Central Region||CONDO
737832|Woodlands|North Region||CONDO
248742|Tanglin|Central Region||CONDO
278348|Bukit Timah|Central Region||CONDO
579430|Ang Mo Kio|North East Region||CONDO
297672|Novena|Central Region||CONDO
768253|Yishun|North Region||CONDO
297668|Novena|Central Region||CONDO
557759|Serangoon|North East Region||CONDO
537016|Serangoon|North East Region||CONDO
538388|Serangoon|North East Region||CONDO
455153|Bedok|East Region||CONDO
808363|Serangoon|North East Region||CONDO
423397|Bedok|East Region||CONDO
769852|Sembawang|North Region||CONDO
509059|Pasir Ris|East Region||CONDO
307689|Novena|Central Region||CONDO
417274|Bedok|East Region||CONDO
807112|Serangoon|North East Region||CONDO
419542|Bedok|East Region||CONDO
547273|Hougang|North East Region||CONDO
507362|Pasir Ris|East Region||CONDO
677713|Bukit Panjang|West Region||CONDO
536915|Hougang|North East Region||CONDO
279137|Bukit Timah|Central Region||CONDO
419446|Bedok|East Region||CONDO
546242|Hougang|North East Region||CONDO
426049|Bedok|East Region||CONDO
789739|Ang Mo Kio|North East Region||CONDO
129546|Clementi|West Region||CONDO
416771|Bedok|East Region||CONDO
554509|Serangoon|North East Region||CONDO
268846|Tanglin|Central Region||CONDO
259806|Tanglin|Central Region||CONDO
537018|Serangoon|North East Region||CONDO
596724|Bukit Timah|Central Region||CONDO
439854|Marine Parade|Central Region||CONDO
275773|Bukit Timah|Central Region||CONDO
829676|Punggol|North East Region||CONDO
737892|Woodlands|North Region||CONDO
127343|Clementi|West Region||CONDO
486277|Bedok|East Region||CONDO
368420|Toa Payoh|Central Region||CONDO
329977|Novena|Central Region||CONDO
489058|Bedok|East Region||CONDO
809549|Serangoon|North East Region||CONDO
269269|Bukit Timah|Central Region||CONDO
788642|Ang Mo Kio|North East Region||CONDO
419770|Bedok|East Region||CONDO
737894|Woodlands|North Region||CONDO
249514|Tanglin|Central Region||CONDO
208511|Kallang|Central Region||CONDO
456802|Bedok|East Region||CONDO
308144|Novena|Central Region||CONDO
786379|Yishun|North Region||CONDO
786173|Yishun|North Region||CONDO
259916|Newton|Central Region||CONDO
359946|Serangoon|North East Region||CONDO
799052|Sengkang|North East Region||CONDO
537313|Hougang|North East Region||CONDO
509523|Pasir Ris|East Region||CONDO
536381|Serangoon|North East Region||CONDO
547029|Hougang|North East Region||CONDO
417132|Bedok|East Region||CONDO
286806|Bukit Timah|Central Region||CONDO
268733|Bukit Timah|Central Region||CONDO
328704|Kallang|Central Region||CONDO
768385|Yishun|North Region||CONDO
548467|Hougang|North East Region||CONDO
768199|Yishun|North Region||CONDO
737893|Woodlands|North Region||CONDO
538871|Hougang|North East Region||CONDO
578459|Bishan|Central Region||CONDO
359425|Serangoon|North East Region||CONDO
807948|Serangoon|North East Region||CONDO
737833|Woodlands|North Region||CONDO
537689|Hougang|North East Region||CONDO
509035|Pasir Ris|East Region||CONDO
424164|Bedok|East Region||CONDO
557538|Serangoon|North East Region||CONDO
549664|Hougang|North East Region||CONDO
508653|Pasir Ris|East Region||CONDO
558429|Serangoon|North East Region||CONDO
786303|Ang Mo Kio|North East Region||CONDO
757149|Sembawang|North Region||CONDO
556527|Serangoon|North East Region||CONDO
425310|Bedok|East Region||CONDO
648570|Jurong West|West Region||CONDO
468511|Bedok|East Region||CONDO
438135|Geylang|Central Region||CONDO
438136|Geylang|Central Region||CONDO
436766|Marine Parade|Central Region||CONDO
276782|Bukit Timah|Central Region||CONDO
